Domain Code,Domain,Area Code,Area,Item Code,Item,Year,Area harvested (ha),Yield (100 g/ha),Production (t)
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1968,183660.0,92668.0,1701945.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1969,181750.0,94556.0,1718560.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1970,185950.0,94035.0,1748575.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1971,188600.0,93955.0,1772000.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1972,194400.0,92104.0,1790500.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1973,192000.0,91250.0,1752000.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1974,199700.0,90406.0,1805400.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1975,195900.0,88760.0,1738800.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1976,199416.0,90294.0,1800600.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1977,207100.0,95847.0,1985000.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1978,219000.0,98420.0,2155400.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1979,230400.0,103207.0,2377900.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1980,253491.0,106301.0,2694639.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1981,274000.0,100485.0,2753300.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1982,273500.0,106435.0,2911000.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1983,265500.0,102524.0,2722000.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1984,283500.0,103323.0,2929200.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1985,268033.0,110102.0,2951110.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1986,289700.0,112806.0,3268000.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1987,308400.0,109530.0,3377900.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1988,301400.0,111768.0,3368700.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1989,313923.0,108044.0,3391746.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1990,314501.0,108957.0,3426712.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1991,309857.0,109375.0,3389055.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1992,337139.0,108055.0,3642950.51
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1993,360374.0,106673.0,3844226.11
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1994,376476.0,104592.0,3937626.65
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1995,403638.0,103141.0,4163175.06
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1996,423166.0,102254.0,4327041.72
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1997,424076.0,101380.0,4299284.5
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1998,436494.0,100447.0,4384442.0
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,1999,465212.0,98218.0,4569213.93
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2000,485436.0,98373.0,4775378.28
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2001,499312.0,96788.0,4832753.14
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2002,537770.0,99917.0,5373235.36
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2003,492785.0,117979.0,5813852.85
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2004,523705.0,116870.0,6120527.54
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2005,530207.0,119911.0,6357771.2
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2006,540450.0,119531.0,6460035.37
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2007,566508.0,117067.0,6631944.31
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2008,578617.0,118497.0,6856418.27
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2009,589448.0,120017.0,7074381.62
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2010,595747.0,123628.0,7365087.52
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2011,585507.0,129889.0,7605106.5
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2012,607658.0,135444.0,8230376.2
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2013,621408.0,134239.0,8341731.24
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2014,632060.0,133748.0,8453676.71
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2015,631767.0,135195.0,8541166.59
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2016,636257.0,133752.0,8510055.33
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2017,658441.0,135498.0,8921745.11
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2018,750659.0,128187.0,9622439.28
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2019,747113.0,139569.0,10427418.16
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2020,774703.0,142071.0,11006295.59
QCL,Crops and livestock products,237,Viet Nam,1738,Fruit Primary,2021,796437.0,149926.0,11940665.56
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1991,588300.0,4308.0,253441.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1992,581000.0,4430.0,257393.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1993,603420.0,4842.0,292198.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1994,624900.0,5018.0,313558.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1995,623400.0,5454.0,340020.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1996,619200.0,5654.0,350113.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1997,582000.0,5572.0,324288.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1998,610800.0,5758.0,351698.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",1999,591700.0,5740.0,339614.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2000,564400.0,5995.0,338353.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2001,586700.0,6260.0,367251.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2002,599200.0,6796.0,407223.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2003,591700.0,7064.0,417954.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2004,637300.0,7350.0,468391.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2005,671600.0,7744.0,520081.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2006,617900.0,7770.0,480114.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2007,617300.0,8272.0,510630.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2008,619300.0,8312.0,514788.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2009,568100.0,8283.0,470558.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2010,625622.0,8419.0,526692.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2011,588157.0,8587.0,505066.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2012,518977.0,8387.0,435276.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2013,515206.0,8583.0,442210.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2014,502751.0,8446.0,424601.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2015,503247.0,8496.0,427561.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2016,482393.0,8898.0,429241.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2017,449118.0,8693.0,390437.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2018,423612.0,8841.0,374515.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2019,412808.0,9101.0,375687.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2020,408212.0,8946.0,365183.0
QCL,Crops and livestock products,237,Viet Nam,1841,"Oilcrops, Cake Equivalent",2021,404769.0,9247.0,374301.0
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1991,593500.0,3978.0,236091.64
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1992,586300.0,4168.0,244344.24
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1993,608820.0,4346.0,264610.05
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1994,630400.0,4213.0,265612.96
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1995,629400.0,4619.0,290703.32
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1996,625000.0,5039.0,314906.96
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1997,588000.0,4768.0,280347.54
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1998,617000.0,4474.0,276026.76
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",1999,597929.0,4609.0,275594.27
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2000,570700.0,4550.0,259647.04
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2001,593100.0,4552.0,269964.88
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2002,605700.0,4752.0,287803.0
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2003,598700.0,4831.0,289222.08
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2004,644210.0,5023.0,323562.74
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2005,678565.0,5066.0,343764.22
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2006,624900.0,5275.0,329641.88
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2007,624300.0,5610.0,350209.88
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2008,626300.0,5791.0,362687.4
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2009,575100.0,6132.0,352650.68
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2010,633622.0,5713.0,361964.0
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2011,596157.0,6074.0,362110.15
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2012,526977.0,6709.0,353550.43
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2013,523206.0,6965.0,364405.8
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2014,510751.0,7066.0,360901.45
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2015,511247.0,7289.0,372659.96
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2016,490393.0,7539.0,369721.77
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2017,457118.0,8025.0,366818.82
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2018,431612.0,8525.0,367964.26
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2019,420808.0,8979.0,377857.04
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2020,416212.0,9069.0,377446.8
QCL,Crops and livestock products,237,Viet Nam,1732,"Oilcrops, Oil Equivalent",2021,412769.0,9632.0,397562.84
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1961,161855.0,4510.0,73000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1962,168752.0,4681.0,79000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1963,173970.0,4484.0,78000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1964,179510.0,4679.0,84000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1965,183300.0,4692.0,86000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1966,187050.0,4758.0,89000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1967,201560.0,4862.0,98000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1968,194405.0,4527.0,88000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1969,188000.0,4628.0,87000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1970,187000.0,4706.0,88000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1971,188000.0,4840.0,91000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1972,191000.0,4869.0,93000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1973,185000.0,4595.0,85000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1974,185000.0,4703.0,87000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1975,173800.0,4655.0,80900.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1976,194900.0,4997.0,97400.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1977,213800.0,4944.0,105700.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1978,211300.0,4912.0,103800.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1979,207900.0,4762.0,99000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1980,176100.0,6786.0,119500.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1981,253000.0,5178.0,131000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1982,266000.0,5526.0,147000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1983,270000.0,5504.0,148600.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1984,280000.0,5757.0,161200.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1985,277000.0,6199.0,171700.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1986,295000.0,6102.0,180000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1987,296000.0,5953.0,176200.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1988,298000.0,6040.0,180000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1989,290000.0,6521.0,189100.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1990,296291.0,6217.0,184200.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1991,291700.0,6411.0,187000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1992,301100.0,6234.0,187700.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1993,317726.0,6358.0,202000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1994,327478.0,6724.0,220200.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1995,323500.0,7054.0,228200.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1996,341200.0,6852.0,233800.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1997,355606.0,7064.0,251193.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1998,357500.0,6856.0,245100.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",1999,336948.0,7261.0,244658.21
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2000,344400.0,7102.0,244600.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2001,335000.0,7618.0,255200.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2002,331319.0,7236.0,239736.68
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2003,337000.0,7478.0,252000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2004,330911.0,7961.0,263442.34
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2005,321000.0,7956.0,255400.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2006,322792.0,8505.0,274538.09
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2007,347100.0,8240.0,286000.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2008,342500.0,8727.0,298900.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2009,335200.0,8759.0,293600.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2010,341874.0,8959.0,306287.44
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2011,345275.0,9063.0,312934.91
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2012,332243.0,9169.0,304640.0
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2013,322802.0,9371.0,302482.39
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2014,322737.0,9330.0,301129.52
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2015,333342.0,9400.0,313326.58
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2016,309987.0,9262.0,287104.14
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2017,313377.0,9562.0,299640.31
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2018,310267.0,10249.0,317998.49
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2019,301957.0,10139.0,306159.43
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2020,297971.0,10043.0,299259.25
QCL,Crops and livestock products,237,Viet Nam,1726,"Pulses, Total",2021,291604.0,9972.0,290782.2
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1961,370000.0,60288.0,2230640.0
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1962,400575.0,59275.0,2374405.0
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1963,405570.0,59260.0,2403406.0
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1964,399000.0,58170.0,2321000.0
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1965,376000.0,58378.0,2195000.0
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1966,368000.0,58043.0,2136000.0
QCL,Crops and livestock products,237,Viet Nam,1720,"Roots and Tubers, Total",1967,366300.0,58367.0,2138000.0
